SEMANTIC_RELATION_TYPE_TAG,SEMANTIC_RELATION_TAG,CONTROLLER_ID,TARGET_ID
discourse,TEMPORAL_Continuation_,339063,339055
discourse,TEMPORAL_Asynchronous_succession,339070,339063
discourse,COMPARISON_Juxtaposition_parallel,398596,339037
discourse,TEMPORAL_Continuation_,339075,339063
discourse,TEMPORAL_Synchronous_circumstance,339097,398597
discourse,COMPARISON_Juxtaposition_parallel,398597,339075
discourse,CONTINGENCY_Cause_reason,339113,398597
discourse,TEMPORAL_Narration_same story,339117,398597
discourse,ATTRIBUTION_Content_Non-verbal content,339122,339117
discourse,TEMPORAL_Synchronous_overlap,339131,339135
discourse,TEMPORAL_Continuation_,339135,339117
discourse,TEMPORAL_Narration_same story,339137,339135
discourse,CONTINGENCY_Cause_,339143,339137
discourse,TEMPORAL_Narration_same story,339149,338828
discourse,ATTRIBUTION_Content_speech content,339153,339149
discourse,CONTINGENCY_Condition_general,339162,339165
discourse,TEMPORAL_Synchronous_circumstance,339165,339168
discourse,EXPANSION_Restatement_generalization,339168,339153
discourse,ATTRIBUTION_Content_Non-verbal content,339174,339168
discourse,TEMPORAL_Asynchronous_precedence,339181,339185
discourse,COMPARISON_Juxtaposition_parallel,339185,339168
discourse,ATTRIBUTION_Content_Non-verbal content,339188,339185
discourse,ATTRIBUTION_Expressive_speech expressive,339194,339149
discourse,TEMPORAL_Continuation_,339195,339185
discourse,ATTRIBUTION_Content_speech content,339200,339195
discourse,TEMPORAL_Asynchronous_succession,339207,339200
discourse,COMPARISON_Concession_,339214,339222
discourse,COMPARISON_Juxtaposition_parallel,339222,339200
discourse,TEMPORAL_Continuation_,339224,339222
discourse,CONTINGENCY_Purpose_,339228,339224
discourse,CONTINGENCY_Result_real result,339241,339228
discourse,CONTINGENCY_Cause_,339251,339224
discourse,EXPANSION_Restatement_,339263,339224
discourse,TEMPORAL_Synchronous_circumstance,339268,339263
discourse,ATTRIBUTION_Content_speech content,339270,339268
discourse,TEMPORAL_Narration_new story,339286,339149
discourse,COMPARISON_Juxtaposition_contrast,339298,339286
discourse,TEMPORAL_Narration_same story,339299,339298
discourse,TEMPORAL_Continuation_,339311,339299
discourse,CONTINGENCY_Purpose_,339317,339311
